freq,phAngle,power,reacPower,rmsCur,rmsVolt,time,equipment,original_row
50.0,0,857.617,2.914,3.815,223.67,2012-01-28 11:10:11,Coffee_machines,1921
50.0,0,860.323,2.914,3.819,224.231,2012-01-28 11:10:21,Coffee_machines,1922
50.0,0,855.431,2.914,3.808,223.782,2012-01-28 11:10:31,Coffee_machines,1923
49.9,0,0.0,0.0,0.0,226.263,2012-01-28 11:10:41,Coffee_machines,1924
50.0,1,1.561,0.0,0.006,227.132,2012-01-28 11:14:12,Coffee_machines,1945
50.0,0,861.884,2.914,3.827,224.287,2012-01-28 11:15:32,Coffee_machines,1953
50.0,0,876.143,3.018,3.852,226.501,2012-01-28 11:15:42,Coffee_machines,1954
50.0,1,1.561,0.0,0.006,228.843,2012-01-28 11:16:52,Coffee_machines,1961
50.0,1,1.561,0.0,0.006,229.197,2012-01-28 11:17:22,Coffee_machines,1964
50.0,1,1.561,0.0,0.006,229.166,2012-01-28 11:17:52,Coffee_machines,1967
50.0,1,1.561,0.0,0.006,229.302,2012-01-28 11:18:02,Coffee_machines,1968
50.0,1,1.561,0.0,0.006,228.744,2012-01-28 11:18:32,Coffee_machines,1971
50.0,1,1.561,0.0,0.006,228.943,2012-01-28 11:18:42,Coffee_machines,1972
50.0,1,1.561,0.0,0.006,229.258,2012-01-28 11:18:52,Coffee_machines,1973
50.0,1,1.561,0.0,0.006,229.527,2012-01-28 11:19:02,Coffee_machines,1974
50.0,1,1.561,0.0,0.006,229.039,2012-01-28 11:19:12,Coffee_machines,1975
50.0,1,1.561,0.0,0.006,228.853,2012-01-28 11:20:02,Coffee_machines,1980
50.0,1,1.561,0.0,0.006,229.186,2012-01-28 11:20:52,Coffee_machines,1985
50.0,0,890.298,3.018,3.9,226.94,2012-01-28 11:22:02,Coffee_machines,1992
50.0,0,876.559,3.018,3.851,226.652,2012-01-28 11:22:12,Coffee_machines,1993
50.0,0,877.288,2.914,3.848,227.041,2012-01-28 11:22:23,Coffee_machines,1994
50.0,1,1.561,0.0,0.006,229.028,2012-01-28 11:22:53,Coffee_machines,1997
50.0,1,1.561,0.0,0.006,228.876,2012-01-28 11:23:13,Coffee_machines,1999
50.0,1,1.561,0.0,0.006,229.198,2012-01-28 11:23:23,Coffee_machines,2000
50.0,1,1.561,0.0,0.006,229.14,2012-01-28 11:25:03,Coffee_machines,2010
50.0,0,1.561,0.0,0.006,227.957,2012-01-28 11:25:23,Coffee_machines,2012
50.0,0,0.0,0.0,0.0,227.066,2012-01-28 11:25:33,Coffee_machines,2013
50.0,0,1.561,0.0,0.006,227.728,2012-01-28 11:25:53,Coffee_machines,2015
50.0,0,1.561,0.0,0.006,227.999,2012-01-28 11:26:03,Coffee_machines,2016
50.0,1,1.561,0.0,0.006,229.115,2012-01-28 11:26:33,Coffee_machines,2019
50.0,1,1.561,0.0,0.006,228.594,2012-01-28 11:28:13,Coffee_machines,2029
50.0,1,1.561,0.0,0.006,229.362,2012-01-28 11:28:43,Coffee_machines,2032
50.0,0,886.447,3.018,3.89,226.949,2012-01-28 11:29:03,Coffee_machines,2034
50.0,0,881.347,2.914,3.866,227.05,2012-01-28 11:29:13,Coffee_machines,2035
50.0,0,218.879,1.665,0.955,229.073,2012-01-28 11:29:23,Coffee_machines,2036
50.0,1,1.561,0.0,0.006,229.67,2012-01-28 11:30:13,Coffee_machines,2041
50.0,1,1.561,0.0,0.006,229.715,2012-01-28 11:30:33,Coffee_machines,2043
50.0,1,1.561,0.0,0.006,229.815,2012-01-28 11:30:43,Coffee_machines,2044
50.0,1,1.561,0.0,0.006,230.058,2012-01-28 11:31:03,Coffee_machines,2046
50.0,1,1.561,0.0,0.006,229.289,2012-01-28 11:32:03,Coffee_machines,2052
50.0,0,880.722,2.914,3.866,226.871,2012-01-28 11:41:44,Coffee_machines,2110
50.0,0,874.165,2.914,3.845,226.412,2012-01-28 11:41:54,Coffee_machines,2111
50.0,0,869.274,2.81,3.83,226.018,2012-01-28 11:42:04,Coffee_machines,2112
50.0,1,1.561,0.0,0.006,229.3,2012-01-28 11:43:04,Coffee_machines,2118
50.0,1,1.561,0.0,0.006,228.725,2012-01-28 11:44:14,Coffee_machines,2125
50.0,1,1.561,0.0,0.006,227.738,2012-01-28 11:44:34,Coffee_machines,2127
50.0,1,1.561,0.0,0.006,228.312,2012-01-28 11:45:14,Coffee_machines,2131
50.0,1,1.561,0.0,0.006,228.408,2012-01-28 11:46:04,Coffee_machines,2136
50.0,1,1.561,0.0,0.006,227.43,2012-01-28 11:46:34,Coffee_machines,2139
50.0,1,1.561,0.0,0.006,227.858,2012-01-28 11:47:14,Coffee_machines,2143
50.0,0,861.155,2.914,3.826,224.143,2012-01-28 11:48:44,Coffee_machines,2152
50.0,0,852.517,2.81,3.797,223.605,2012-01-28 11:48:54,Coffee_machines,2153
50.0,1,1.561,0.0,0.006,225.862,2012-01-28 11:55:15,Coffee_machines,2191
50.0,0,858.553,2.81,3.82,223.81,2012-01-28 11:55:55,Coffee_machines,2195
50.0,0,856.888,2.914,3.808,224.184,2012-01-28 11:56:05,Coffee_machines,2196
50.0,1,97.73,0.0,0.006,226.474,2012-01-28 11:56:15,Coffee_machines,2197
50.0,1,1.561,0.0,0.006,226.899,2012-01-28 11:57:35,Coffee_machines,2205
50.0,1,1.561,0.0,0.006,226.871,2012-01-28 11:59:35,Coffee_machines,2217
50.0,1,1.561,0.0,0.006,227.117,2012-01-28 12:00:15,Coffee_machines,2221
50.0,1,1.561,0.0,0.006,227.338,2012-01-28 12:00:55,Coffee_machines,2225
50.0,0,0.0,0.0,0.0,224.763,2012-01-28 12:01:05,Coffee_machines,2226
50.0,0,0.0,0.0,0.0,224.287,2012-01-28 12:01:25,Coffee_machines,2228
50.0,0,0.0,0.0,0.0,224.536,2012-01-28 12:01:35,Coffee_machines,2229
50.0,0,0.0,0.0,0.0,224.174,2012-01-28 12:02:15,Coffee_machines,2233
50.0,1,1.561,0.0,0.006,227.494,2012-01-28 12:03:15,Coffee_machines,2239
50.0,0,870.731,2.914,3.846,225.481,2012-01-28 12:03:25,Coffee_machines,2240
50.0,0,866.463,2.914,3.827,225.489,2012-01-28 12:03:35,Coffee_machines,2241
50.0,0,838.101,0.0,3.74,224.159,2013-07-17 16:16:36,Coffee_machines,2318
50.0,0,847.314,0.0,3.758,225.527,2013-07-17 16:16:46,Coffee_machines,2319
50.0,0,845.865,0.0,3.753,225.43,2013-07-17 16:16:56,Coffee_machines,2320
50.0,0,846.382,0.0,3.753,225.588,2013-07-17 16:17:06,Coffee_machines,2321
50.0,0,832.925,0.0,3.722,223.86,2013-07-17 16:17:16,Coffee_machines,2322
50.0,0,839.653,0.0,3.735,224.829,2013-07-17 16:17:26,Coffee_machines,2323
50.0,0,841.724,0.0,3.739,225.184,2013-07-17 16:17:36,Coffee_machines,2324
50.0,0,842.034,0.0,3.74,225.215,2013-07-17 16:17:46,Coffee_machines,2325
50.0,0,832.2,0.0,3.72,223.772,2013-07-17 16:17:56,Coffee_machines,2326
50.0,0,479.299,1.656,2.82,224.773,2013-07-17 16:18:06,Coffee_machines,2327
50.0,0,293.687,1.863,2.205,226.525,2013-07-17 16:18:16,Coffee_machines,2328
50.0,0,331.265,1.966,2.344,226.536,2013-07-17 16:18:26,Coffee_machines,2329
50.0,0,357.87,1.759,2.437,225.66,2013-07-17 16:18:36,Coffee_machines,2330
50.0,0,389.029,1.759,2.544,226.531,2013-07-17 16:18:46,Coffee_machines,2331
50.0,0,855.389,0.0,3.781,226.288,2013-07-17 16:37:46,Coffee_machines,2445
50.0,0,857.563,0.0,3.785,226.622,2013-07-17 16:37:56,Coffee_machines,2446
50.0,0,859.633,0.0,3.79,226.895,2013-07-17 16:38:06,Coffee_machines,2447
50.0,0,858.494,0.0,3.787,226.748,2013-07-17 16:38:16,Coffee_machines,2448
50.0,47,53.727,59.006,0.359,228.188,2013-07-17 16:41:16,Coffee_machines,2466
50.0,48,53.416,58.281,0.356,228.137,2013-07-17 16:41:26,Coffee_machines,2467
50.0,3,898.039,54.348,3.997,225.959,2013-07-17 16:41:36,Coffee_machines,2468
50.0,0,853.939,0.0,3.778,226.103,2013-07-17 16:41:46,Coffee_machines,2469
50.0,0,851.351,0.0,3.766,226.129,2013-07-17 16:41:56,Coffee_machines,2470
50.0,0,849.798,0.0,3.762,225.922,2013-07-17 16:41:57,Coffee_machines,2471
50.0,0,849.177,0.0,3.759,225.952,2013-07-17 16:42:06,Coffee_machines,2472
50.0,0,832.925,0.0,3.726,223.62,2013-07-17 16:42:16,Coffee_machines,2473
50.0,0,0.0,0.0,0.0,227.098,2013-07-17 16:47:06,Coffee_machines,2502
50.0,0,0.0,0.0,0.0,226.736,2013-07-17 16:47:16,Coffee_machines,2503
50.0,0,0.0,0.0,0.0,226.554,2013-07-17 16:47:26,Coffee_machines,2504
50.0,0,0.0,0.0,0.0,226.52,2013-07-17 16:47:36,Coffee_machines,2505
50.0,0,0.0,0.0,0.0,226.692,2013-07-17 16:47:46,Coffee_machines,2506
50.0,0,0.0,0.0,0.0,226.579,2013-07-17 16:47:56,Coffee_machines,2507
50.0,0,0.0,0.0,0.0,226.682,2013-07-17 16:48:06,Coffee_machines,2508
50.0,45,55.59,55.176,0.349,228.895,2013-07-17 16:56:26,Coffee_machines,2558
50.0,48,53.52,58.178,0.355,228.883,2013-07-17 16:56:36,Coffee_machines,2559
50.0,0,643.689,-1.138,3.283,227.182,2013-07-17 16:56:46,Coffee_machines,2560
50.0,0,619.569,-1.138,3.217,227.372,2013-07-17 16:56:56,Coffee_machines,2561
50.0,0,597.002,-1.138,3.156,227.495,2013-07-17 16:57:06,Coffee_machines,2562
50.0,0,873.608,0.0,3.821,228.716,2013-07-17 17:13:17,Coffee_machines,2641
50.0,0,873.712,0.0,3.82,228.765,2013-07-17 17:13:27,Coffee_machines,2642
50.0,0,872.884,0.0,3.818,228.671,2013-07-17 17:13:37,Coffee_machines,2643
50.0,0,0.0,0.0,0.0,229.364,2013-07-17 17:15:37,Coffee_machines,2655
50.0,0,0.0,0.0,0.0,229.188,2013-07-17 17:15:47,Coffee_machines,2656
50.0,0,0.0,0.0,0.0,229.124,2013-07-17 17:15:57,Coffee_machines,2657
50.0,0,0.0,0.0,0.0,229.183,2013-07-17 17:16:07,Coffee_machines,2658
50.0,0,0.0,0.0,0.0,229.24,2013-07-17 17:16:17,Coffee_machines,2659
50.0,0,0.0,0.0,0.0,228.793,2013-07-17 17:16:27,Coffee_machines,2660
50.0,0,0.0,0.0,0.0,228.555,2013-07-17 17:16:37,Coffee_machines,2661
50.0,48,55.59,60.352,0.364,232.12,2013-07-17 17:28:57,Coffee_machines,2735
50.0,47,55.486,59.524,0.361,231.961,2013-07-17 17:29:07,Coffee_machines,2736
50.0,3,934.789,55.901,4.077,229.772,2013-07-17 17:29:17,Coffee_machines,2737
50.0,3,932.511,55.383,4.069,229.697,2013-07-17 17:29:27,Coffee_machines,2738
50.0,0,875.368,0.0,3.819,229.285,2013-07-17 17:29:37,Coffee_machines,2739
50.0,0,860.047,0.0,3.783,227.382,2013-07-17 17:29:47,Coffee_machines,2740
50.0,0,876.921,0.0,3.823,229.433,2013-07-17 17:29:57,Coffee_machines,2741
50.0,0,0.0,0.0,0.0,229.601,2013-07-17 17:30:16,Coffee_machines,2743
50.0,0,0.0,0.0,0.0,229.738,2013-07-17 17:30:46,Coffee_machines,2746
50.0,0,0.0,0.0,0.0,229.62,2013-07-17 17:31:16,Coffee_machines,2749
50.0,0,0.0,0.0,0.0,229.847,2013-07-17 17:31:46,Coffee_machines,2752
50.0,0,0.0,0.0,0.0,230.279,2013-07-17 17:32:16,Coffee_machines,2755
50.0,0,0.0,0.0,0.0,230.532,2013-07-17 17:33:16,Coffee_machines,2761
50.0,0,0.0,0.0,0.0,230.546,2013-07-17 17:33:46,Coffee_machines,2764
50.0,0,0.0,0.0,0.0,233.453,2013-07-17 17:34:26,Coffee_machines,2768
50.0,0,0.0,0.0,0.0,233.391,2013-07-17 17:34:56,Coffee_machines,2771
50.0,0,0.0,0.0,0.0,233.329,2013-07-17 17:35:06,Coffee_machines,2772
50.0,0,0.0,0.0,0.0,233.31,2013-07-17 17:35:16,Coffee_machines,2773
50.0,0,891.724,0.0,3.86,231.066,2013-07-17 17:35:26,Coffee_machines,2774
50.0,0,889.964,0.0,3.856,230.868,2013-07-17 17:35:36,Coffee_machines,2775
50.0,0,887.066,0.0,3.849,230.513,2013-07-17 17:35:46,Coffee_machines,2776
50.0,0,888.929,0.0,3.853,230.756,2013-07-17 17:35:56,Coffee_machines,2777
50.0,0,0.0,0.0,0.0,232.161,2013-07-17 17:39:46,Coffee_machines,2800
50.0,0,0.0,0.0,0.0,231.937,2013-07-17 17:39:56,Coffee_machines,2801
50.0,0,0.0,0.0,0.0,232.029,2013-07-17 17:40:06,Coffee_machines,2802
50.0,0,0.0,0.0,0.0,232.13,2013-07-17 17:40:16,Coffee_machines,2803
50.0,0,0.0,0.0,0.0,232.063,2013-07-17 17:40:26,Coffee_machines,2804
50.0,0,0.0,0.0,0.0,232.243,2013-07-17 17:40:36,Coffee_machines,2805
50.0,0,0.0,0.0,0.0,232.538,2013-07-17 17:40:46,Coffee_machines,2806
50.0,0,0.0,0.0,0.0,232.638,2013-07-17 17:40:56,Coffee_machines,2807
50.0,0,0.0,0.0,0.0,232.638,2013-07-17 17:40:56,Coffee_machines,2808
50.0,0,0.0,0.0,0.0,232.589,2013-07-17 17:41:06,Coffee_machines,2809
50.0,0,0.0,0.0,0.0,232.881,2013-07-17 17:41:16,Coffee_machines,2810
50.0,0,0.0,0.0,0.0,232.672,2013-07-17 17:41:26,Coffee_machines,2811
50.0,0,0.0,0.0,0.0,232.723,2013-07-17 17:41:36,Coffee_machines,2812
50.0,0,0.0,0.0,0.0,232.817,2013-07-17 17:41:46,Coffee_machines,2813
50.0,0,2.484,1.345,0.017,229.965,2013-07-17 17:51:27,Coffee_machines,2871
50.0,47,54.037,58.696,0.356,230.318,2013-07-17 17:51:37,Coffee_machines,2872
50.0,47,54.037,58.074,0.354,230.438,2013-07-17 17:51:47,Coffee_machines,2873
50.0,47,53.52,57.453,0.351,229.966,2013-07-17 17:51:57,Coffee_machines,2874
50.0,0,853.008,0.0,3.772,226.223,2013-07-17 17:52:07,Coffee_machines,2875
50.0,0,851.144,-0.103,3.764,226.143,2013-07-17 17:52:17,Coffee_machines,2876
50.0,0,866.776,0.0,3.797,228.323,2013-07-17 17:52:27,Coffee_machines,2877
50.0,0,848.039,-0.103,3.755,225.87,2013-07-17 17:52:37,Coffee_machines,2878
50.0,0,847.625,-0.103,3.757,225.67,2013-07-17 17:52:47,Coffee_machines,2879
50.0,0,867.19,0.0,3.802,228.149,2013-07-17 17:52:57,Coffee_machines,2880
50.0,0,850.627,-0.103,3.765,225.967,2013-07-17 17:53:07,Coffee_machines,2881
50.0,0,853.111,0.0,3.775,226.141,2013-07-17 17:53:17,Coffee_machines,2882
50.0,0,0.0,0.0,0.0,228.103,2013-07-17 17:54:07,Coffee_machines,2887
50.0,0,0.0,0.0,0.0,227.967,2013-07-17 17:54:17,Coffee_machines,2888
50.0,0,0.0,0.0,0.0,228.049,2013-07-17 17:54:27,Coffee_machines,2889
50.0,0,0.0,0.0,0.0,228.11,2013-07-17 17:54:47,Coffee_machines,2891
50.0,0,0.0,0.0,0.0,228.061,2013-07-17 17:54:57,Coffee_machines,2892
50.0,0,396.276,-0.828,2.574,229.896,2013-07-17 18:00:17,Coffee_machines,2924
50.0,0,365.53,-0.931,2.47,229.845,2013-07-17 18:00:27,Coffee_machines,2925
50.0,0,342.652,-0.828,2.391,230.148,2013-07-17 18:00:37,Coffee_machines,2926
50.0,0,320.188,-0.828,2.311,230.426,2013-07-17 18:00:47,Coffee_machines,2927
50.0,0,30.745,1.759,0.697,228.252,2013-07-17 18:03:17,Coffee_machines,2942
50.0,2,52.691,2.173,0.926,230.088,2013-07-17 18:03:27,Coffee_machines,2943
50.0,1,76.501,2.07,1.117,230.13,2013-07-17 18:03:37,Coffee_machines,2944
50.0,0,222.258,2.07,1.92,230.437,2013-07-17 18:05:37,Coffee_machines,2956
50.0,0,240.477,2.07,1.998,230.518,2013-07-17 18:05:47,Coffee_machines,2957
50.0,0,274.122,2.07,2.134,230.608,2013-07-17 18:05:57,Coffee_machines,2958
50.0,359,569.258,-10.662,3.555,223.167,2013-06-25 15:13:28,Coffee_machines,3126
50.0,0,1083.755,-12.525,4.905,221.024,2013-06-25 15:13:38,Coffee_machines,3127
50.0,281,2.38,-12.318,0.197,225.714,2013-06-25 15:14:08,Coffee_machines,3130
50.0,40,51.76,44.099,0.37,224.538,2013-06-25 15:15:48,Coffee_machines,3140
50.0,4,688.514,43.892,3.945,221.453,2013-06-25 15:16:29,Coffee_machines,3144
50.0,357,107.04,-6.625,1.572,224.17,2013-06-25 15:16:39,Coffee_machines,3145
50.0,348,47.826,-10.766,1.026,224.043,2013-06-25 15:16:59,Coffee_machines,3147
50.0,273,0.724,-11.801,0.053,220.055,2013-06-25 15:18:29,Coffee_machines,3156
50.0,273,0.724,-11.801,0.053,219.744,2013-06-25 15:18:38,Coffee_machines,3157
50.0,273,0.724,-11.801,0.053,220.491,2013-06-25 15:18:58,Coffee_machines,3159
50.0,273,0.621,-11.801,0.053,220.629,2013-06-25 15:19:09,Coffee_machines,3160
50.0,273,0.724,-11.904,0.053,220.821,2013-06-25 15:19:28,Coffee_machines,3162
50.0,273,0.724,-11.904,0.053,220.704,2013-06-25 15:19:39,Coffee_machines,3163
50.0,273,0.724,-11.904,0.054,221.071,2013-06-25 15:19:58,Coffee_machines,3165
50.0,273,0.724,-11.904,0.054,221.26,2013-06-25 15:20:09,Coffee_machines,3166
50.0,273,0.724,-11.904,0.053,220.863,2013-06-25 15:20:28,Coffee_machines,3168
50.0,273,0.724,-11.801,0.053,220.054,2013-06-25 15:20:38,Coffee_machines,3169
50.0,273,0.724,-11.904,0.053,220.734,2013-06-25 15:20:58,Coffee_machines,3171
50.0,273,0.724,-12.318,0.055,224.87,2013-06-25 15:26:59,Coffee_machines,3207
50.1,273,0.724,-12.215,0.054,224.174,2013-06-25 15:27:49,Coffee_machines,3212
50.0,273,0.724,-12.215,0.055,224.592,2013-06-25 15:28:59,Coffee_machines,3219
50.0,273,0.724,-12.215,0.055,224.476,2013-06-25 15:30:59,Coffee_machines,3231
50.0,273,0.724,-11.904,0.053,220.942,2013-06-25 15:31:29,Coffee_machines,3234
50.0,279,1.966,-12.318,0.178,222.209,2013-06-25 15:31:39,Coffee_machines,3235
50.0,273,0.724,-11.904,0.054,221.389,2013-06-25 15:31:49,Coffee_machines,3236
50.0,273,0.724,-11.904,0.053,221.297,2013-06-25 15:31:59,Coffee_machines,3237
50.0,273,0.724,-12.111,0.054,222.864,2013-06-25 15:32:09,Coffee_machines,3238
50.0,273,0.724,-12.008,0.054,221.977,2013-06-25 15:32:19,Coffee_machines,3239
50.0,273,0.724,-12.008,0.054,221.863,2013-06-25 15:32:29,Coffee_machines,3240
50.0,273,0.724,-12.111,0.054,223.025,2013-06-25 15:32:39,Coffee_machines,3241
50.0,273,0.724,-12.008,0.054,221.819,2013-06-25 15:32:49,Coffee_machines,3242
50.0,273,0.724,-11.904,0.054,221.805,2013-06-25 15:32:59,Coffee_machines,3243
50.0,273,0.724,-11.904,0.053,221.598,2013-06-25 15:33:19,Coffee_machines,3245
50.0,273,0.724,-11.904,0.054,221.751,2013-06-25 15:33:29,Coffee_machines,3246
50.0,273,0.724,-12.422,0.055,225.968,2013-06-25 15:33:39,Coffee_machines,3247
50.0,273,0.724,-12.422,0.055,225.974,2013-06-25 15:33:49,Coffee_machines,3248
50.0,2,1140.07,43.168,5.156,221.355,2013-06-25 15:33:59,Coffee_machines,3249
50.0,273,0.724,-12.422,0.055,225.989,2013-06-25 15:34:29,Coffee_machines,3252
50.0,355,109.628,-10.559,1.558,225.145,2013-06-25 15:34:49,Coffee_machines,3254
50.0,274,0.724,-12.318,0.054,225.483,2013-06-25 15:35:09,Coffee_machines,3256
50.0,274,0.724,-12.422,0.054,225.699,2013-06-25 15:35:59,Coffee_machines,3261
50.0,274,0.724,-12.215,0.054,224.479,2013-06-25 15:36:59,Coffee_machines,3267
50.0,273,0.724,-11.904,0.053,221.43,2013-06-25 15:41:29,Coffee_machines,3294
50.0,273,0.724,-11.904,0.053,221.465,2013-06-25 15:41:59,Coffee_machines,3297
50.0,273,0.724,-11.904,0.053,221.046,2013-06-25 15:42:29,Coffee_machines,3300
50.0,273,0.724,-11.904,0.053,221.82,2013-06-25 15:42:59,Coffee_machines,3303
50.0,357,218.531,-10.455,2.202,223.832,2013-06-25 15:43:19,Coffee_machines,3305
50.0,273,0.724,-11.801,0.053,220.71,2013-06-25 15:43:29,Coffee_machines,3306
50.0,273,0.621,-11.801,0.053,220.878,2013-06-25 15:43:59,Coffee_machines,3309
50.0,273,0.724,-11.904,0.053,221.107,2013-06-25 15:44:29,Coffee_machines,3312
50.0,274,0.724,-12.318,0.054,225.06,2013-06-25 15:45:39,Coffee_machines,3319
50.0,274,0.724,-12.318,0.054,225.514,2013-06-25 15:46:19,Coffee_machines,3323
50.0,274,0.724,-12.318,0.054,225.456,2013-06-25 15:46:29,Coffee_machines,3324
50.0,273,0.724,-12.422,0.055,226.191,2013-06-25 15:46:49,Coffee_machines,3326
50.0,273,0.724,-12.422,0.055,226.175,2013-06-25 15:48:28,Coffee_machines,3332
50.0,273,0.724,-12.422,0.055,226.191,2013-06-25 15:48:38,Coffee_machines,3333
50.0,273,0.724,-12.422,0.055,225.904,2013-06-25 15:52:48,Coffee_machines,3358
50.0,273,0.724,-12.422,0.055,226.296,2013-06-25 15:53:08,Coffee_machines,3360
50.0,273,0.724,-12.422,0.055,226.43,2013-06-25 15:53:18,Coffee_machines,3361
50.0,273,0.724,-12.422,0.055,226.366,2013-06-25 15:53:28,Coffee_machines,3362
50.0,273,0.724,-12.422,0.055,226.173,2013-06-25 15:53:58,Coffee_machines,3365
50.0,273,0.724,-12.422,0.055,225.933,2013-06-25 15:54:39,Coffee_machines,3369
50.0,273,0.724,-12.422,0.055,226.117,2013-06-25 15:55:19,Coffee_machines,3373
50.0,274,0.724,-12.318,0.054,225.383,2013-06-25 15:57:39,Coffee_machines,3387
50.1,273,0.724,-12.318,0.054,225.487,2013-06-25 15:57:58,Coffee_machines,3389
50.0,273,0.724,-12.422,0.054,225.71,2013-06-25 16:01:48,Coffee_machines,3412
50.0,274,0.724,-12.422,0.054,225.704,2013-06-25 16:02:09,Coffee_machines,3414
50.0,274,0.724,-12.215,0.054,224.01,2013-06-25 16:04:39,Coffee_machines,3429
50.0,274,0.724,-12.215,0.054,224.566,2013-06-25 16:06:29,Coffee_machines,3440
50.0,274,0.724,-12.215,0.054,224.471,2013-06-25 16:08:29,Coffee_machines,3452
50.0,274,0.724,-12.215,0.054,223.981,2013-06-25 16:10:29,Coffee_machines,3464
50.0,274,0.724,-12.215,0.054,224.379,2013-06-25 16:11:09,Coffee_machines,3468
50.0,274,0.724,-12.215,0.054,224.081,2013-06-25 16:11:29,Coffee_machines,3470
50.0,273,0.621,-11.801,0.053,220.436,2013-06-25 16:14:28,Coffee_machines,3488
50.0,273,0.621,-11.801,0.053,220.482,2013-06-25 16:14:58,Coffee_machines,3491
50.0,274,0.724,-11.801,0.053,220.893,2013-06-25 16:15:28,Coffee_machines,3494
50.0,273,0.724,-11.801,0.053,220.854,2013-06-25 16:15:58,Coffee_machines,3497
50.0,274,0.724,-12.215,0.054,224.597,2013-06-25 16:16:08,Coffee_machines,3498
50.0,273,0.621,-11.801,0.053,220.696,2013-06-25 16:16:28,Coffee_machines,3500
50.0,273,0.724,-11.801,0.053,220.173,2013-06-25 16:16:58,Coffee_machines,3503
50.0,274,0.724,-12.215,0.054,224.316,2013-06-25 16:19:08,Coffee_machines,3516
50.0,0,891.931,-10.662,4.452,220.387,2013-06-25 16:19:28,Coffee_machines,3518
50.0,0,799.073,-10.662,4.212,221.331,2013-06-25 16:19:58,Coffee_machines,3521
50.0,2,1084.686,42.753,5.029,220.236,2013-06-25 16:20:28,Coffee_machines,3524
50.0,359,445.655,-14.182,3.147,222.809,2013-06-25 16:20:58,Coffee_machines,3527
50.0,274,0.724,-12.215,0.054,224.523,2013-06-25 16:21:18,Coffee_machines,3529
50.0,273,0.724,-11.904,0.053,221.532,2013-06-25 16:23:48,Coffee_machines,3544
50.0,273,0.724,-11.904,0.053,221.722,2013-06-25 16:23:58,Coffee_machines,3545
50.0,273,0.724,-11.904,0.053,221.198,2013-06-25 16:24:18,Coffee_machines,3547
50.0,273,0.724,-11.904,0.053,221.537,2013-06-25 16:24:28,Coffee_machines,3548
50.0,273,0.724,-11.904,0.053,221.645,2013-06-25 16:24:48,Coffee_machines,3550
50.0,359,431.369,-13.871,3.096,220.032,2013-06-25 16:24:58,Coffee_machines,3551
50.0,273,0.724,-11.904,0.053,221.48,2013-06-25 16:25:18,Coffee_machines,3553
50.0,273,0.621,-11.801,0.053,221.072,2013-06-25 16:25:28,Coffee_machines,3554
50.0,274,0.724,-12.318,0.054,225.034,2013-06-25 16:25:58,Coffee_machines,3557
50.0,358,421.742,-14.389,3.061,224.186,2013-06-25 16:26:28,Coffee_machines,3560
50.0,274,0.724,-12.422,0.054,225.714,2013-06-25 16:28:18,Coffee_machines,3571
50.0,273,0.724,-12.422,0.055,226.384,2013-06-25 16:29:18,Coffee_machines,3577
50.0,273,0.724,-12.422,0.055,226.177,2013-06-25 16:29:28,Coffee_machines,3578
50.0,274,0.724,-12.318,0.054,225.717,2013-06-25 16:29:48,Coffee_machines,3580
50.0,273,0.724,-12.422,0.055,226.395,2013-06-25 16:30:18,Coffee_machines,3583
50.0,358,307.869,-14.285,2.616,224.517,2013-06-25 16:30:28,Coffee_machines,3584
50.0,358,285.302,-14.389,2.518,225.208,2013-06-25 16:30:58,Coffee_machines,3587
50.0,274,0.724,-12.422,0.054,225.791,2013-06-25 16:31:08,Coffee_machines,3588
50.0,274,0.724,-12.422,0.054,225.755,2013-06-25 16:31:48,Coffee_machines,3592
50.0,274,0.724,-12.422,0.054,226.154,2013-06-25 16:31:58,Coffee_machines,3593
50.0,273,0.724,-12.422,0.055,226.411,2013-06-25 16:32:08,Coffee_machines,3594
50.0,273,0.724,-12.525,0.055,226.761,2013-06-25 16:32:18,Coffee_machines,3595
50.0,2,1148.972,42.753,5.178,222.111,2013-06-25 16:32:28,Coffee_machines,3596
50.0,273,0.724,-12.422,0.055,226.051,2013-06-25 16:32:38,Coffee_machines,3597
50.0,273,0.724,-12.422,0.055,226.752,2013-06-25 16:32:48,Coffee_machines,3598
50.0,274,0.724,-12.111,0.054,223.552,2013-06-25 16:32:58,Coffee_machines,3599
50.0,274,0.828,-12.008,0.071,223.103,2013-06-25 16:33:18,Coffee_machines,3601
50.0,274,0.724,-12.008,0.054,223.151,2013-06-25 16:33:28,Coffee_machines,3602
50.0,273,0.724,-11.697,0.053,219.552,2013-06-25 16:33:38,Coffee_machines,3603
50.0,273,0.621,-11.697,0.053,219.369,2013-06-25 16:33:48,Coffee_machines,3604
50.0,273,0.724,-11.801,0.053,220.193,2013-06-25 16:34:08,Coffee_machines,3606
49.9,273,0.621,-11.697,0.053,219.219,2013-06-25 16:34:18,Coffee_machines,3607
50.0,273,0.724,-11.697,0.053,219.447,2013-06-25 16:34:38,Coffee_machines,3609
50.0,273,0.621,-11.594,0.053,219.004,2013-06-25 16:34:48,Coffee_machines,3610
